#_no punto Fi(x_I)  Fi_Vinf, analitica  Potencial(escalado)
 -1.000500	0.000000	0.000000	1.000000
 -0.998500	0.000001	0.000000	1.000000
 -0.996500	0.000001	0.000000	1.000000
 -0.994500	0.000001	0.000000	1.000000
 -0.992500	0.000001	0.000000	1.000000
 -0.990500	0.000002	0.000000	1.000000
 -0.988500	0.000002	0.000000	1.000000
 -0.986500	0.000002	0.000000	1.000000
 -0.984500	0.000003	0.000000	1.000000
 -0.982500	0.000003	0.000000	1.000000
 -0.980500	0.000003	0.000000	1.000000
 -0.978500	0.000004	0.000000	1.000000
 -0.976500	0.000004	0.000000	1.000000
 -0.974500	0.000004	0.000000	1.000000
 -0.972500	0.000005	0.000000	1.000000
 -0.970500	0.000005	0.000000	1.000000
 -0.968500	0.000005	0.000000	1.000000
 -0.966500	0.000006	0.000000	1.000000
 -0.964500	0.000006	0.000000	1.000000
 -0.962500	0.000007	0.000000	1.000000
 -0.960500	0.000007	0.000000	1.000000
 -0.958500	0.000008	0.000000	1.000000
 -0.956500	0.000008	0.000000	1.000000
 -0.954500	0.000008	0.000000	1.000000
 -0.952500	0.000009	0.000000	1.000000
 -0.950500	0.000009	0.000000	1.000000
 -0.948500	0.000010	0.000000	1.000000
 -0.946500	0.000010	0.000000	1.000000
 -0.944500	0.000011	0.000000	1.000000
 -0.942500	0.000012	0.000000	1.000000
 -0.940500	0.000012	0.000000	1.000000
 -0.938500	0.000013	0.000000	1.000000
 -0.936500	0.000013	0.000000	1.000000
 -0.934500	0.000014	0.000000	1.000000
 -0.932500	0.000015	0.000000	1.000000
 -0.930500	0.000015	0.000000	1.000000
 -0.928500	0.000016	0.000000	1.000000
 -0.926500	0.000017	0.000000	1.000000
 -0.924500	0.000018	0.000000	1.000000
 -0.922500	0.000019	0.000000	1.000000
 -0.920500	0.000020	0.000000	1.000000
 -0.918500	0.000020	0.000000	1.000000
 -0.916500	0.000021	0.000000	1.000000
 -0.914500	0.000022	0.000000	1.000000
 -0.912500	0.000023	0.000000	1.000000
 -0.910500	0.000025	0.000000	1.000000
 -0.908500	0.000026	0.000000	1.000000
 -0.906500	0.000027	0.000000	1.000000
 -0.904500	0.000028	0.000000	1.000000
 -0.902500	0.000029	0.000000	1.000000
 -0.900500	0.000031	0.000000	1.000000
 -0.898500	0.000032	0.000000	1.000000
 -0.896500	0.000034	0.000000	1.000000
 -0.894500	0.000035	0.000000	1.000000
 -0.892500	0.000037	0.000000	1.000000
 -0.890500	0.000038	0.000000	1.000000
 -0.888500	0.000040	0.000000	1.000000
 -0.886500	0.000042	0.000000	1.000000
 -0.884500	0.000044	0.000000	1.000000
 -0.882500	0.000046	0.000000	1.000000
 -0.880500	0.000048	0.000000	1.000000
 -0.878500	0.000050	0.000000	1.000000
 -0.876500	0.000052	0.000000	1.000000
 -0.874500	0.000054	0.000000	1.000000
 -0.872500	0.000057	0.000000	1.000000
 -0.870500	0.000059	0.000000	1.000000
 -0.868500	0.000062	0.000000	1.000000
 -0.866500	0.000065	0.000000	1.000000
 -0.864500	0.000068	0.000000	1.000000
 -0.862500	0.000071	0.000000	1.000000
 -0.860500	0.000074	0.000000	1.000000
 -0.858500	0.000077	0.000000	1.000000
 -0.856500	0.000080	0.000000	1.000000
 -0.854500	0.000084	0.000000	1.000000
 -0.852500	0.000088	0.000000	1.000000
 -0.850500	0.000092	0.000000	1.000000
 -0.848500	0.000096	0.000000	1.000000
 -0.846500	0.000100	0.000000	1.000000
 -0.844500	0.000104	0.000000	1.000000
 -0.842500	0.000109	0.000000	1.000000
 -0.840500	0.000114	0.000000	1.000000
 -0.838500	0.000119	0.000000	1.000000
 -0.836500	0.000124	0.000000	1.000000
 -0.834500	0.000130	0.000000	1.000000
 -0.832500	0.000136	0.000000	1.000000
 -0.830500	0.000142	0.000000	1.000000
 -0.828500	0.000148	0.000000	1.000000
 -0.826500	0.000154	0.000000	1.000000
 -0.824500	0.000161	0.000000	1.000000
 -0.822500	0.000168	0.000000	1.000000
 -0.820500	0.000176	0.000000	1.000000
 -0.818500	0.000184	0.000000	1.000000
 -0.816500	0.000192	0.000000	1.000000
 -0.814500	0.000200	0.000000	1.000000
 -0.812500	0.000209	0.000000	1.000000
 -0.810500	0.000219	0.000000	1.000000
 -0.808500	0.000228	0.000000	1.000000
 -0.806500	0.000238	0.000000	1.000000
 -0.804500	0.000249	0.000000	1.000000
 -0.802500	0.000260	0.000000	1.000000
 -0.800500	0.000271	0.000000	1.000000
 -0.798500	0.000283	0.000000	1.000000
 -0.796500	0.000296	0.000000	1.000000
 -0.794500	0.000309	0.000000	1.000000
 -0.792500	0.000323	0.000000	1.000000
 -0.790500	0.000337	0.000000	1.000000
 -0.788500	0.000352	0.000000	1.000000
 -0.786500	0.000368	0.000000	1.000000
 -0.784500	0.000384	0.000000	1.000000
 -0.782500	0.000401	0.000000	1.000000
 -0.780500	0.000419	0.000000	1.000000
 -0.778500	0.000437	0.000000	1.000000
 -0.776500	0.000457	0.000000	1.000000
 -0.774500	0.000477	0.000000	1.000000
 -0.772500	0.000498	0.000000	1.000000
 -0.770500	0.000520	0.000000	1.000000
 -0.768500	0.000543	0.000000	1.000000
 -0.766500	0.000567	0.000000	1.000000
 -0.764500	0.000593	0.000000	1.000000
 -0.762500	0.000619	0.000000	1.000000
 -0.760500	0.000646	0.000000	1.000000
 -0.758500	0.000675	0.000000	1.000000
 -0.756500	0.000705	0.000000	1.000000
 -0.754500	0.000736	0.000000	1.000000
 -0.752500	0.000769	0.000000	1.000000
 -0.750500	0.000803	0.000000	1.000000
 -0.748500	0.000838	0.000000	1.000000
 -0.746500	0.000876	0.000000	1.000000
 -0.744500	0.000914	0.000000	1.000000
 -0.742500	0.000955	0.000000	1.000000
 -0.740500	0.000997	0.000000	1.000000
 -0.738500	0.001041	0.000000	1.000000
 -0.736500	0.001087	0.000000	1.000000
 -0.734500	0.001136	0.000000	1.000000
 -0.732500	0.001186	0.000000	1.000000
 -0.730500	0.001239	0.000000	1.000000
 -0.728500	0.001293	0.000000	1.000000
 -0.726500	0.001351	0.000000	1.000000
 -0.724500	0.001411	0.000000	1.000000
 -0.722500	0.001473	0.000000	1.000000
 -0.720500	0.001538	0.000000	1.000000
 -0.718500	0.001607	0.000000	1.000000
 -0.716500	0.001678	0.000000	1.000000
 -0.714500	0.001752	0.000000	1.000000
 -0.712500	0.001830	0.000000	1.000000
 -0.710500	0.001911	0.000000	1.000000
 -0.708500	0.001996	0.000000	1.000000
 -0.706500	0.002084	0.000000	1.000000
 -0.704500	0.002176	0.000000	1.000000
 -0.702500	0.002273	0.000000	1.000000
 -0.700500	0.002374	0.000000	1.000000
 -0.698500	0.002479	0.000000	1.000000
 -0.696500	0.002589	0.000000	1.000000
 -0.694500	0.002703	0.000000	1.000000
 -0.692500	0.002823	0.000000	1.000000
 -0.690500	0.002948	0.000000	1.000000
 -0.688500	0.003079	0.000000	1.000000
 -0.686500	0.003216	0.000000	1.000000
 -0.684500	0.003358	0.000000	1.000000
 -0.682500	0.003507	0.000000	1.000000
 -0.680500	0.003662	0.000000	1.000000
 -0.678500	0.003825	0.000000	1.000000
 -0.676500	0.003994	0.000000	1.000000
 -0.674500	0.004171	0.000000	1.000000
 -0.672500	0.004356	0.000000	1.000000
 -0.670500	0.004549	0.000000	1.000000
 -0.668500	0.004751	0.000000	1.000000
 -0.666500	0.004961	0.000000	1.000000
 -0.664500	0.005181	0.000000	1.000000
 -0.662500	0.005411	0.000000	1.000000
 -0.660500	0.005650	0.000000	1.000000
 -0.658500	0.005901	0.000000	1.000000
 -0.656500	0.006162	0.000000	1.000000
 -0.654500	0.006435	0.000000	1.000000
 -0.652500	0.006721	0.000000	1.000000
 -0.650500	0.007018	0.000000	1.000000
 -0.648500	0.007329	0.000000	1.000000
 -0.646500	0.007654	0.000000	1.000000
 -0.644500	0.007994	0.000000	1.000000
 -0.642500	0.008348	0.000000	1.000000
 -0.640500	0.008718	0.000000	1.000000
 -0.638500	0.009104	0.000000	1.000000
 -0.636500	0.009508	0.000000	1.000000
 -0.634500	0.009929	0.000000	1.000000
 -0.632500	0.010369	0.000000	1.000000
 -0.630500	0.010829	0.000000	1.000000
 -0.628500	0.011308	0.000000	1.000000
 -0.626500	0.011810	0.000000	1.000000
 -0.624500	0.012333	0.000000	1.000000
 -0.622500	0.012880	0.000000	1.000000
 -0.620500	0.013450	0.000000	1.000000
 -0.618500	0.014046	0.000000	1.000000
 -0.616500	0.014669	0.000000	1.000000
 -0.614500	0.015319	0.000000	1.000000
 -0.612500	0.015998	0.000000	1.000000
 -0.610500	0.016707	0.000000	1.000000
 -0.608500	0.017447	0.000000	1.000000
 -0.606500	0.018221	0.000000	1.000000
 -0.604500	0.019028	0.000000	1.000000
 -0.602500	0.019871	0.000000	1.000000
 -0.600500	0.020752	0.000000	1.000000
 -0.598500	0.021672	0.000000	1.000000
 -0.596500	0.022632	0.000000	1.000000
 -0.594500	0.023635	0.000000	1.000000
 -0.592500	0.024683	0.000000	1.000000
 -0.590500	0.025777	0.000000	1.000000
 -0.588500	0.026919	0.000000	1.000000
 -0.586500	0.028112	0.000000	1.000000
 -0.584500	0.029358	0.000000	1.000000
 -0.582500	0.030659	0.000000	1.000000
 -0.580500	0.032018	0.000000	1.000000
 -0.578500	0.033437	0.000000	1.000000
 -0.576500	0.034918	0.000000	1.000000
 -0.574500	0.036466	0.000000	1.000000
 -0.572500	0.038082	0.000000	1.000000
 -0.570500	0.039770	0.000000	1.000000
 -0.568500	0.041532	0.000000	1.000000
 -0.566500	0.043373	0.000000	1.000000
 -0.564500	0.045295	0.000000	1.000000
 -0.562500	0.047302	0.000000	1.000000
 -0.560500	0.049399	0.000000	1.000000
 -0.558500	0.051588	0.000000	1.000000
 -0.556500	0.053874	0.000000	1.000000
 -0.554500	0.056262	0.000000	1.000000
 -0.552500	0.058755	0.000000	1.000000
 -0.550500	0.061359	0.000000	1.000000
 -0.548500	0.064079	0.000000	1.000000
 -0.546500	0.066919	0.000000	1.000000
 -0.544500	0.069884	0.000000	1.000000
 -0.542500	0.072981	0.000000	1.000000
 -0.540500	0.076216	0.000000	1.000000
 -0.538500	0.079593	0.000000	1.000000
 -0.536500	0.083121	0.000000	1.000000
 -0.534500	0.086805	0.000000	1.000000
 -0.532500	0.090652	0.000000	1.000000
 -0.530500	0.094669	0.000000	1.000000
 -0.528500	0.098865	0.000000	1.000000
 -0.526500	0.103246	0.000000	1.000000
 -0.524500	0.107822	0.000000	1.000000
 -0.522500	0.112600	0.000000	1.000000
 -0.520500	0.117591	0.000000	1.000000
 -0.518500	0.122802	0.000000	1.000000
 -0.516500	0.128244	0.000000	1.000000
 -0.514500	0.133928	0.000000	1.000000
